aX,aY
26,64
27,64
23,64
28,62
18,57
25,64
27,61
23,55
26,62
28,63
27,58
27,62
25,63
25,65
27,67
27,66
27,64
25,61
26,65
21,67
26,67
27,66
28,69
26,68
26,67
19,58
27,65
26,66
28,71
27,71
28,67
22,64
26,72
26,70
29,69
28,65
21,60
27,67
28,65
22,65
26,63
24,60
25,65
27,64
24,61
22,54
23,58
28,62
32,66
29,66
28,65
27,60
27,65
30,67
22,60
30,64
23,56
28,64
30,64
23,57
27,56
29,58
22,60
29,62
28,64
27,62
28,60
29,62
29,62
24,63
29,64
27,62
25,67
27,67
23,64
21,58
25,60
27,63
23,60
29,62
28,53
26,55
28,56
28,56
30,59
29,53
28,58
29,62
28,65
24,58
20,60
27,62
25,57
26,56
27,57
27,63
21,57
23,61
23,56
30,60
23,58
27,57
21,54
27,56
25,55
25,55
24,57
26,59
26,60
27,58
25,55
27,55
27,56
23,52
28,56
24,57
21,54
27,62
25,63
21,56
23,62
26,61
20,60
28,65
24,62
22,56
27,59
21,56
25,57
23,55
26,56
22,61
25,59
22,56
19,56
22,60
28,64
26,67
19,64
24,62
26,66
21,59
22,61
27,59
23,59
27,63
26,71
20,61
23,57
22,59
22,59
20,61
25,68
20,60
17,63
26,65
24,70
25,68
25,69
21,64
24,72
25,71
22,74
27,70
25,66
21,59
23,65
26,67
25,63
24,68
26,70
24,72
26,72
24,64
28,67
29,67
28,67
22,62
23,59
23,59
27,62
26,62
27,66
21,60
26,60
19,53
18,59
22,64
27,65
28,61
28,59
26,65
25,69
22,58
28,62
27,64
29,65
29,64
27,57
21,65
28,65
32,66
28,76
23,69
27,70
26,71
24,69
24,64
25,69
,
27,88
29,107
23,98
22,89
24,92
28,91
27,89
28,87
24,82
25,83
28,78
19,70
22,74
21,70
25,73
24,68
26,70
23,72
25,69
24,67
24,66
23,64
25,64
24,67
23,70
17,61
24,70
24,65
24,67
25,63
25,69
26,69
25,63
24,63
19,61
18,64
22,60
24,60
29,60
26,63
24,63
24,63
25,57
28,62
23,63
19,61
26,62
22,57
25,63
26,65
19,62
27,65
29,62
27,61
28,64
20,61
18,57
25,61
22,64
25,68
26,65
23,66
18,57
23,62
23,64
25,67
18,65
24,68
25,63
20,67
23,71
22,71
25,63
26,68
25,63
27,70
21,61
23,64
22,63
26,56
23,60
21,64
20,65
22,63
20,56
22,57
24,65
20,64
19,58
28,65
22,60
30,80
32,82
49,103
72,153
98,145
120,160
147,184
173,202
198,251
225,247
254,257
284,260
310,257
325,290
330,325
326,293
329,307
311,290
290,269
274,259
259,268
244,263
237,273
220,271
204,292
196,317
184,324
176,337
166,343
153,345
145,346
134,348
126,348
124,342
114,333
115,326
109,324
101,319
93,303
95,299
92,285
89,280
92,271
87,249
84,246
75,227
75,215
78,215
80,200
80,191
74,180
68,169
74,157
67,141
69,138
67,130
67,119
64,111
61,106
55,91
52,90
57,83
53,85
49,87
53,81
51,71
51,77
52,78
50,71
49,74
49,65
46,64
42,71
47,74
47,68
39,75
45,72
46,66
39,76
44,66
43,73
41,75
41,69
36,65
38,68
38,62
32,70
33,69
36,73
35,70
30,68
35,66
34,64
33,58
31,63
30,61
26,62
29,66
29,67
24,65
28,66
27,66
22,63
29,70
29,77
27,75
27,66
24,69
28,69
25,64
20,63
26,64
27,64
26,62
18,55
21,61
25,59
27,57
23,59
18,55
28,56
20,55
20,50
29,51
26,62
27,58
27,63
28,61
26,59
26,60
26,61
26,60
22,60
20,58
25,56
21,65
27,69
27,64
29,67
28,68
21,65
25,68
26,66
29,66
30,68
24,64
28,65
28,64
27,61
29,63
29,65
28,61
25,64
22,59
24,64
28,64
24,62
28,65
28,68
24,64
27,59
23,64
29,70
26,65
28,70
29,64
34,70
25,65
32,71
29,67
31,65
31,66
23,63
30,68
28,69
27,69
23,67
30,74
26,74
28,70
26,68
29,70
27,69
25,65
28,59
23,65
26,63
24,66
22,64
30,64
24,61
29,71
24,69
27,70
26,73
19,62
27,68
21,58
26,64
31,67
21,62
24,66
21,57
21,64
20,57
25,63
26,63
24,57
24,66
27,64
26,70
25,65
23,67
19,70
25,80
21,78
26,77
25,68
28,69
27,71
24,64
25,66
25,66
26,65
20,64
23,66
28,73
27,70
30,67
31,71
27,62
33,68
30,67
31,69
28,71
25,67
22,66
31,69
26,64
31,66
29,70
27,71
33,67
29,64
27,62
28,58
26,64
25,58
27,62
28,64
23,64
27,65
24,63
28,65
25,64
29,70
27,72
26,68
23,66
24,68
26,66
28,68
25,65
27,65
29,73
26,73
28,69
26,69
25,65
26,74
26,67
26,66
27,66
26,64
20,62
24,67
28,69
26,68
21,60
22,64
26,74
26,78
27,75
28,76
26,76
27,81
26,73
23,74
25,80
27,80
22,80
26,85
21,85
24,81
19,74
25,85
24,83
27,81
26,77
26,78
25,81
22,81
20,72
25,77
23,77
22,75
25,80
18,71
22,71
27,76
25,79
26,80
25,73
19,72
25,80
24,79
23,75
28,83
25,79
25,80
25,79
27,80
27,81
24,79
22,76
25,72
26,83
26,87
27,87
19,85
24,88
25,92
27,90
25,84
25,85
19,80
24,84
22,81
23,76
25,76
25,77
25,78
20,75
24,76
26,73
27,75
26,82
27,78
22,67
19,67
25,64
27,71
27,72
26,67
28,70
27,72
23,73
26,74
23,67
20,65
27,66
24,68
26,71
25,63
25,71
25,71
25,71
25,63
25,62
20,60
26,65
27,65
28,68
26,64
23,67
27,65
26,68
22,68
27,69
25,72
28,73
30,70
29,70
22,71
26,73
26,65
29,61
25,62
26,66
24,64
27,68
26,69
27,69
25,61
29,67
21,64
20,67
27,65
27,72
28,72
26,70
27,68
31,93
29,112
25,99
27,100
29,91
27,86
23,75
32,78
21,71
22,75
21,69
26,73
27,71
27,74
26,63
23,66
30,69
23,69
28,68
27,67
23,65
25,64
19,55
26,62
26,68
25,68
27,70
21,72
21,70
25,73
24,76
23,73
23,70
26,71
26,72
26,76
27,72
26,68
27,66
26,67
23,65
27,65
24,66
20,63
23,68
28,69
27,65
19,59
26,66
21,63
24,66
26,67
26,66
25,62
32,62
26,55
27,59
24,61
27,61
26,67
28,68
29,66
27,64
28,62
27,63
26,66
28,64
25,62
26,60
23,59
22,59
24,56
26,52
21,52
20,55
24,57
23,56
28,59
27,57
28,57
22,52
22,52
28,59
23,57
23,58
26,57
24,57
25,57
27,67
29,69
22,61
28,67
29,66
22,59
28,61
30,63
24,56
24,57
27,62
26,61
27,64
26,63
29,63
26,69
25,63
25,60
31,56
20,56
29,64
28,62
19,57
27,60
26,59
26,57
18,56
25,60
19,54
24,60
25,62
23,61
25,61
27,64
27,61
26,67
25,65
21,60
25,62
24,64
24,67
26,66
27,63
19,64
29,69
24,62
26,70
25,59
25,61
26,62
28,57
28,65
28,61
23,57
27,59
28,66
27,69
28,66
27,66
26,63
21,59
21,60
27,64
27,59
20,54
26,60
26,62
20,56
26,61
25,62
24,57
15,55
19,59
20,53
26,57
24,57
27,62
24,62
22,54
23,61
27,61
27,64
26,70
24,61
25,66
27,65
28,66
27,69
19,62
27,67
26,65
26,59
26,65
27,64
25,62
22,63
25,61
28,69
24,65
28,67
25,68
22,65
27,67
26,64
29,63
28,64
28,63
25,66
29,61
26,58
24,62
26,65
25,57
30,66
29,65
28,65
23,57
25,57
30,62
30,60
29,64
27,66
29,69
28,66
22,63
27,67
26,65
23,69
22,60
26,68
27,68
26,65
26,62
22,54
22,61
18,58
26,65
25,61
18,55
19,57
25,66
25,60
25,62
23,63
22,54
21,60
22,65
20,61
23,62
25,65
25,65
28,67
25,66
25,64
24,56
18,61
25,64
21,63
19,55
,
19,62
26,82
18,76
20,71
25,71
18,69
17,70
22,77
18,73
24,77
26,78
24,77
23,75
20,74
19,76
17,69
17,66
24,71
22,68
24,65
21,64
19,65
18,62
21,64
24,63
22,55
23,61
23,61
24,62
23,59
25,59
17,55
22,61
25,59
23,60
18,51
23,63
20,67
23,68
27,63
20,58
24,60
24,61
25,65
21,54
28,58
25,60
27,59
26,64
25,57
20,54
18,60
24,62
24,61
26,58
25,59
23,59
24,63
21,58
26,59
26,70
24,59
24,62
25,55
18,52
26,49
42,56
28,62
27,64
22,57
27,61
27,56
28,64
43,68
41,73
49,85
57,97
58,101
69,114
91,142
97,167
121,177
144,216
188,253
227,237
270,207
341,261
382,260
427,302
465,340
488,296
508,278
508,271
502,248
494,255
483,231
464,209
444,203
430,197
404,195
374,201
351,207
333,214
308,224
286,235
268,238
240,246
214,250
204,253
187,253
173,251
157,247
154,239
144,234
135,239
131,233
126,226
119,215
110,209
103,203
104,197
96,183
87,168
84,161
87,146
84,147
74,141
80,131
75,119
70,117
64,113
64,114
64,100
60,89
64,90
55,90
50,83
51,81
54,72
52,80
53,79
54,75
50,75
48,72
45,68
46,68
45,71
45,71
41,72
39,73
38,70
37,68
38,68
36,64
33,66
34,67
34,66
31,64
31,67
34,66
31,64
27,61
21,59
32,63
27,61
33,60
34,64
29,68
25,67
29,60
23,59
28,65
30,65
30,63
30,63
32,61
30,64
24,64
32,67
30,63
23,54
29,58
29,61
28,63
27,56
33,68
30,70
28,71
32,72
30,72
33,69
22,64
23,67
29,73
26,72
28,66
23,63
28,69
30,70
29,70
27,72
26,75
27,78
28,77
29,78
23,70
26,73
26,73
26,69
28,72
22,65
27,65
22,70
30,73
27,72
17,68
28,72
27,76
27,64
30,64
32,68
30,69
29,71
27,68
25,71
27,69
28,68
26,66
28,65
26,64
26,60
26,65
25,68
23,69
24,63
26,65
22,64
20,65
23,58
24,58
26,61
25,65
31,68
30,67
28,68
29,68
29,70
26,72
28,67
27,65
28,65
21,69
27,71
25,67
25,65
25,72
25,69
24,72
27,67
19,62
25,64
26,70
20,65
24,68
28,71
26,68
27,70
25,74
18,68
24,70
25,67
27,63
26,68
27,65
24,64
25,65
21,54
22,59
27,64
26,63
27,65
24,64
24,65
20,61
19,60
23,63
23,64
24,64
24,61
25,60
24,58
26,65
26,65
28,63
21,61
25,62
24,63
26,65
27,65
25,63
25,66
26,72
24,73
22,68
27,71
26,67
28,66
22,63
29,65
21,62
22,61
23,59
24,65
25,63
25,62
26,62
24,62
26,62
25,63
26,64
26,68
24,71
26,70
25,70
23,67
18,67
25,72
22,68
19,70
28,69
25,64
26,66
21,59
29,65
27,62
20,53
26,62
28,63
28,62
27,61
29,60
22,58
28,66
28,63
28,63
29,64
28,71
25,69
25,74
23,69
24,75
28,77
28,77
24,71
29,69
27,73
19,71
23,75
27,71
29,70
27,69
21,62
21,64
30,69
23,64
26,67
25,65
26,67
26,69
24,67
26,67
26,70
26,68
24,67
22,64
23,67
25,68
25,68
25,69
21,59
27,65
25,69
19,63
26,71
27,72
23,72
27,76
24,74
30,77
26,75
28,75
25,73
22,67
22,66
25,71
20,64
26,69
23,69
25,70
26,67
20,67
27,74
27,75
22,71
21,69
21,62
27,79
27,76
25,71
25,69
26,68
28,65
26,69
25,67
25,65
27,70
27,64
27,69
26,71
26,70
27,65
27,69
23,70
26,65
28,64
25,63
24,65
25,64
22,64
27,65
21,60
30,65
29,65
30,64
30,61
28,63
24,63
28,71
27,69
30,70
25,70
28,75
29,79
29,79
30,77
30,73
27,72
30,73
31,67
30,71
29,68
26,68
29,70
29,66
26,60
27,61
30,71
28,65
31,76
26,71
29,69
28,73
29,74
29,71
29,65
32,68
28,68
25,71
30,70
31,69
33,69
25,65
30,72
31,70
29,68
23,65
25,68
32,77
30,73
30,77
26,70
27,70
29,70
29,69
23,70
29,69
29,68
21,69
28,72
27,74
27,73
27,76
27,78
23,72
27,79
28,76
25,77
25,80
31,80
28,79
30,79
28,73
26,74
25,77
25,77
32,71
29,77
23,74
26,75
26,71
26,67
28,72
27,74
26,73
19,66
25,75
24,76
24,78
19,76
26,78
19,73
25,75
24,77
20,70
28,68
25,68
22,62
26,72
23,64
27,65
30,66
26,67
26,69
26,68
23,66
25,70
27,71
28,68
27,68
25,66
19,59
20,63
27,67
27,69
26,65
26,67
26,76
30,74
27,71
29,68
26,65
26,69
27,74
27,74
28,71
28,66
28,67
29,67
22,67
32,65
26,60
30,65
29,70
31,69
26,67
27,66
30,68
30,69
28,66
24,62
25,67
29,65
22,59
28,64
26,64
28,63
26,61
28,54
30,64
28,61
30,57
29,58
30,59
29,56
24,53
28,53
30,63
29,63
28,66
30,63
26,56
28,60
25,57
28,63
27,65
28,63
23,57
25,58
28,58
29,60
27,62
25,58
29,63
32,61
28,60
26,65
29,62
28,67
24,59
29,64
29,64
28,64
31,68
28,70
29,65
31,62
28,63
31,65
27,66
30,65
30,63
30,64
29,63
29,64
30,65
24,64
28,67
25,64
27,62
24,57
25,61
26,61
25,64
26,55
25,65
21,60
21,55
24,63
26,64
25,60
27,64
27,62
27,58
23,54
19,54
26,69
28,67
27,66
28,65
29,58
26,64
27,63
28,70
23,59
26,63
21,59
22,60
23,59
23,60
28,64
27,61
29,58
25,53
25,55
22,55
28,65
29,65
28,64
26,63
28,61
23,55
30,63
29,69
28,64
24,61
28,61
27,64
29,67
27,66
26,64
21,60
24,56
28,63
26,60
20,56
26,61
24,63
25,59
27,60
26,58
27,62
28,65
24,65
30,60
25,61
23,55
19,53
23,58
25,64
25,64
23,58
21,57
22,63
22,53
27,60
26,61
27,64
28,69
25,67
25,57
24,68
19,65
19,61
27,66
25,61
24,64
24,64
24,65
24,64
25,55
18,58
24,60
25,65
21,62
24,61
27,60
26,64
25,65
18,59
20,61
24,64
25,71
27,68
27,66
21,68
25,72
21,72
19,62
21,58
17,62
,
26,82
33,103
35,92
33,83
31,83
31,82
26,80
30,77
34,76
32,74
23,67
31,72
33,68
34,66
33,65
33,64
34,64
27,62
28,61
33,67
31,65
26,63
31,65
32,62
27,66
34,71
26,66
33,66
26,64
23,60
32,69
32,66
35,66
25,57
31,69
27,70
25,66
29,64
27,66
27,61
27,65
27,65
29,64
28,68
26,65
27,66
27,65
23,66
27,59
24,64
25,65
19,58
24,57
24,62
27,65
21,59
25,65
24,60
25,65
24,70
26,71
25,66
23,67
24,64
25,66
25,69
24,66
26,67
25,65
24,70
25,70
19,61
26,67
26,67
24,70
20,68
27,68
26,66
19,60
23,70
29,70
31,79
32,83
34,90
34,95
51,119
67,131
89,157
107,165
135,178
157,175
183,171
217,179
249,204
290,192
320,171
344,203
368,221
369,236
368,232
365,242
351,261
333,265
309,277
299,288
276,291
272,303
259,313
247,312
242,332
230,340
222,362
209,376
198,387
183,392
168,390
152,387
142,381
134,378
122,364
108,357
105,359
95,351
93,337
83,323
82,309
70,290
69,280
66,269
60,259
55,236
57,229
52,214
50,198
46,185
45,178
48,168
42,159
44,150
39,141
36,130
33,116
40,103
36,103
41,99
39,89
37,93
29,80
40,82
38,76
36,77
36,78
33,75
36,72
37,71
35,73
35,69
37,72
36,73
31,67
32,74
26,67
31,76
30,74
31,74
30,74
27,74
25,64
23,64
29,72
19,67
25,75
21,68
25,67
25,74
26,75
29,79
27,74
27,78
18,75
27,74
27,72
29,74
20,70
27,70
27,74
25,70
23,69
29,69
26,70
21,71
26,69
25,62
24,68
19,63
23,66
27,60
24,62
25,65
24,59
19,62
24,59
23,58
29,65
27,66
27,67
26,65
23,61
28,63
19,58
20,64
24,63
21,62
23,69
23,68
26,73
22,65
17,61
23,63
26,71
25,67
25,71
25,68
24,69
23,68
22,68
21,77
25,71
21,71
26,70
27,75
27,75
22,70
25,68
27,66
27,70
27,69
27,65
28,69
25,65
25,69
27,70
29,73
26,71
26,69
24,66
29,79
26,77
28,78
25,76
28,77
30,73
27,72
27,67
23,66
23,60
23,61
23,62
29,64
23,60
26,66
26,70
27,62
25,63
25,66
24,69
20,71
26,67
30,70
29,65
27,67
24,64
30,72
27,68
28,67
29,69
23,66
30,64
29,60
29,65
27,68
28,69
28,71
28,67
28,71
23,71
28,76
21,68
20,64
26,73
27,79
26,79
27,77
21,65
29,73
28,76
25,77
28,78
28,73
27,73
28,73
23,73
28,75
26,72
26,72
25,74
25,80
21,75
27,80
25,74
21,70
27,77
25,75
25,74
26,75
19,76
27,78
25,75
27,72
20,68
23,67
26,77
24,65
25,69
25,68
27,71
25,71
27,79
27,72
26,70
26,74
20,70
20,67
24,72
25,75
28,73
29,71
24,66
27,70
28,72
27,71
28,74
28,71
20,65
26,69
22,64
19,65
26,72
24,73
23,68
27,68
26,68
25,70
29,67
27,64
24,72
20,69
27,65
19,60
29,68
26,65
27,67
28,65
24,64
29,63
30,69
33,72
31,70
29,68
28,71
29,68
30,65
28,70
21,63
28,67
27,68
25,65
28,66
27,63
19,59
28,66
26,68
26,71
26,73
22,71
18,67
23,69
26,65
28,67
25,63
21,59
26,68
26,64
25,65
20,62
22,63
27,67
21,61
28,64
25,64
19,60
27,68
27,66
25,65
22,58
18,57
24,68
28,61
26,56
26,65
25,63
22,62
22,64
27,72
20,64
27,74
21,68
21,67
25,69
25,70
25,69
24,68
20,61
28,57
27,60
26,60
24,59
24,60
28,57
27,57
21,59
26,58
23,56
23,56
20,52
28,60
23,57
27,60
27,64
25,64
22,63
28,67
24,66
26,66
27,67
26,76
26,75
26,69
29,68
22,61
30,70
30,66
27,60
22,62
21,63
25,64
23,63
29,61
30,74
23,68
27,79
22,74
24,73
28,79
23,88
26,89
25,89
24,77
23,75
25,84
26,89
26,91
20,89
25,94
24,94
26,100
29,101
27,102
28,101
27,101
26,102
30,106
25,105
28,107
23,96
29,95
30,104
29,99
24,95
23,92
29,94
29,102
30,104
30,101
30,106
37,107
32,106
27,101
33,111
31,115
31,113
31,110
32,104
33,97
28,94
33,99
30,101
30,93
28,96
31,87
29,90
32,89
28,88
30,82
31,81
25,75
31,83
32,84
30,81
29,76
29,81
28,86
28,83
27,83
28,79
32,85
32,84
30,82
23,69
28,77
29,88
29,88
31,84
28,76
28,80
28,82
24,76
30,79
27,74
29,75
26,73
27,71
25,69
26,66
27,69
27,70
21,67
25,67
27,66
25,67
22,67
29,71
27,67
28,68
25,60
20,63
27,72
26,73
27,74
29,74
26,74
22,68
26,73
22,71
27,72
29,74
27,73
29,71
25,68
20,57
22,69
21,69
26,76
23,73
27,69
25,71
26,67
26,65
26,64
26,64
29,73
26,66
24,64
23,61
23,65
23,64
26,70
25,71
26,70
28,67
19,61
26,66
28,67
21,61
27,71
28,69
23,63
21,60
27,65
25,62
27,64
25,59
27,64
23,60
25,65
25,59
27,65
27,62
25,62
26,64
23,60
28,60
20,55
26,61
24,61
25,60
26,68
28,63
26,65
27,67
31,68
32,71
30,67
24,66
29,71
20,63
27,68
30,62
29,66
29,66
26,65
25,65
20,59
29,65
32,63
23,57
28,63
29,67
28,66
25,65
27,68
28,67
27,70
22,59
22,58
21,63
29,68
27,65
28,66
30,70
30,68
28,64
31,68
29,65
33,69
25,64
33,65
33,64
33,64
34,66
35,66
35,64
33,68
34,68
26,69
33,66
30,69
34,70
32,62
27,62
33,66
27,58
29,65
31,67
26,63
34,70
32,63
29,65
32,66
31,72
31,70
30,71
26,63
26,65
30,72
30,70
32,59
30,63
26,60
29,65
29,67
30,67
23,56
29,63
30,60
22,53
29,61
29,60
28,63
29,66
22,63
27,63
25,63
31,68
29,67
24,61
29,66
30,67
30,63
31,70
28,66
24,63
35,59
33,66
33,68
32,68
25,62
26,60
30,60
27,60
29,64
28,62
31,63
29,59
31,61
32,60
31,61
30,59
29,65
29,68
23,61
29,65
30,67
30,66
31,65
30,64
22,58
28,66
24,63
27,64
,
24,86
27,98
30,98
26,92
23,80
29,79
30,85
30,82
30,79
29,77
29,76
28,72
27,61
27,70
27,65
29,67
27,66
26,66
29,73
27,73
28,69
29,70
26,65
28,70
25,65
26,70
24,72
29,75
28,78
28,74
25,73
28,70
22,61
20,65
26,70
25,63
25,62
27,64
25,65
26,65
26,64
25,67
28,66
27,65
24,68
31,71
32,66
28,66
33,72
36,70
49,77
57,93
71,101
95,113
113,111
147,119
182,121
212,138
238,131
262,160
291,197
315,175
342,194
358,194
359,178
362,159
358,143
341,128
330,134
300,129
279,128
252,123
240,123
217,130
198,126
179,132
161,137
150,139
143,143
133,145
119,145
109,150
95,148
84,150
78,149
63,145
65,143
58,143
45,135
43,129
48,116
39,124
43,124
34,122
36,106
31,108
31,100
31,90
26,84
29,79
29,83
27,81
28,81
28,78
25,77
28,77
27,74
27,78
23,68
27,76
30,76
31,73
26,72
26,69
20,69
23,69
28,68
29,66
27,70
25,67
21,65
26,64
27,65
26,62
25,61
18,61
22,63
26,61
22,65
27,75
27,72
22,70
25,73
27,71
20,64
27,68
18,69
26,76
25,76
26,73
29,73
28,75
25,75
20,67
26,72
29,68
30,68
27,63
21,57
25,65
22,59
28,70
25,64
28,71
29,65
27,65
27,63
26,69
29,67
29,68
25,66
29,71
22,66
24,70
25,67
25,68
22,64
23,71
29,67
22,59
25,66
27,70
31,70
24,60
27,66
25,64
31,68
28,70
25,65
30,72
31,73
21,71
23,72
26,72
27,67
21,65
27,70
26,70
27,71
22,64
26,70
26,69
22,68
22,58
28,71
24,65
26,63
22,66
27,62
27,65
26,64
27,69
27,69
26,64
25,63
23,62
26,65
20,66
19,65
24,66
25,67
22,66
26,71
27,71
28,71
23,65
28,73
27,69
27,66
24,63
27,65
25,68
28,67
29,64
23,60
26,68
25,69
28,66
28,67
28,68
26,68
27,72
19,65
28,67
25,67
27,65
19,64
25,68
28,69
26,66
19,62
19,65
23,60
20,57
20,60
27,68
26,65
28,66
21,60
25,57
22,54
21,60
25,63
24,64
24,64
19,56
24,64
25,64
28,66
26,60
25,64
25,63
22,64
27,61
25,61
27,66
21,67
22,63
19,66
24,67
20,72
25,72
26,75
19,66
26,76
25,72
26,80
24,78
26,70
20,73
27,75
29,78
26,78
27,75
25,73
22,68
26,74
25,72
22,65
23,68
27,75
26,72
26,68
25,69
23,63
28,68
28,69
27,67
25,67
24,60
24,70
27,71
27,69
27,68
28,67
21,64
26,70
24,70
25,68
26,64
24,73
18,66
22,62
23,62
24,72
25,64
25,67
26,64
26,67
25,65
27,69
28,66
26,63
27,63
19,59
27,61
25,65
26,65
28,63
27,64
27,68
28,71
28,68
24,66
24,68
27,64
29,64
23,58
24,64
26,65
24,64
25,59
28,64
26,63
27,65
26,63
26,65
22,60
28,61
25,63
22,60
30,67
23,64
19,65
25,66
25,68
24,68
22,61
20,63
25,66
26,66
22,65
19,59
26,62
26,66
26,65
19,59
33,66
22,62
25,64
22,60
29,64
28,63
28,69
26,68
32,63
27,62
25,59
29,61
26,62
24,57
27,62
26,58
24,66
24,68
27,68
26,69
27,67
21,62
30,71
29,72
30,71
23,64
26,69
26,72
30,70
21,63
25,64
25,67
26,71
24,76
26,74
27,71
24,68
26,69
19,64
19,59
25,64
22,66
20,65
25,70
27,68
26,67
26,68
27,69
25,69
30,71
19,65
26,68
21,70
25,71
25,71
27,68
27,67
25,70
19,64
26,66
23,64
28,67
25,67
24,67
25,67
26,71
25,70
25,67
25,64
26,65
27,63
26,70
23,68
25,65
27,63
22,62
26,66
25,66
24,65
17,58
23,65
28,71
23,61
26,65
24,66
19,60
27,66
20,64
21,62
24,56
26,65
28,66
25,67
20,63
25,67
21,61
27,68
27,58
25,64
24,64
26,68
24,73
21,65
24,65
24,69
24,66
24,68
24,66
22,58
26,64
26,65
24,64
25,67
22,59
25,65
20,64
18,63
23,64
24,62
27,65
24,64
26,61
22,61
21,59
25,61
26,64
24,67
24,67
17,65
24,73
24,72
26,70
17,66
25,64
25,61
28,65
24,62
24,61
26,64
19,57
24,65
22,62
25,64
23,63
23,64
29,64
27,63
26,62
28,64
26,66
29,66
20,62
28,72
24,77
22,79
28,79
28,80
32,84
29,80
25,73
27,74
27,80
20,70
27,69
28,67
20,64
22,55
27,60
26,59
22,54
26,52
31,60
24,54
21,51
28,52
28,66
26,76
26,87
27,80
26,75
23,71
27,72
24,72
27,72
26,68
25,68
26,63
23,71
28,65
26,60
23,64
21,65
26,76
25,73
25,70
24,66
26,73
27,70
22,67
20,65
25,65
25,64
21,63
25,63
24,64
24,69
22,66
21,62
26,71
27,68
27,68
30,67
26,68
27,65
20,61
21,66
24,70
27,72
24,69
26,65
27,69
28,71
27,73
20,64
26,71
25,72
28,71
28,71
27,69
27,70
24,65
19,70
26,77
26,77
25,71
26,74
25,73
27,73
24,72
18,62
26,64
26,71
27,68
26,69
24,63
23,62
27,69
19,69
30,71
28,68
24,64
21,65
18,63
26,68
28,66
25,66
26,70
27,62
29,66
25,61
26,63
19,68
26,69
27,64
21,65
26,66
23,69
18,63
25,69
25,70
19,73
24,71
26,74
22,70
21,70
26,72
26,68
27,67
28,65
29,67
25,68
27,69
25,70
25,66
24,60
28,69
21,64
27,64
27,68
22,67
30,73
26,71
27,72
21,66
28,64
23,66
24,71
26,67
27,73
27,68
25,66
27,70
31,66
31,66
28,64
22,61
22,61
28,69
23,66
25,70
25,70
28,70
25,70
24,67
25,66
25,70
22,68
25,66
26,63
26,63
26,64
20,64
21,58
21,64
20,55
24,63
27,60
23,63
26,64
28,56
28,62
28,68
27,56
26,64
26,64
24,67
26,64
27,70
21,61
24,68
19,59
25,64
25,56
26,62
25,64
23,61
26,65
21,59
26,62
26,64
26,68
23,69
27,67
23,65
25,67
21,67
27,69
26,63
24,62
22,63
18,55
20,56
27,62
24,64
25,68
18,61
25,68
25,67
25,69
23,69
27,71
25,72
26,72
,
26,93
25,101
20,97
24,93
23,89
21,86
23,83
16,81
24,80
22,78
16,69
18,78
23,75
21,71
21,63
20,72
24,70
22,71
25,68
24,65
23,64
20,68
23,67
19,62
23,67
24,65
20,65
23,66
20,58
21,64
24,66
24,68
18,68
23,64
22,63
24,64
23,63
22,62
23,61
18,54
21,58
18,50
23,60
17,60
22,60
24,59
23,61
24,63
28,61
17,57
24,60
24,62
23,64
18,59
22,64
22,57
22,64
22,63
22,62
23,61
22,66
24,64
22,61
21,59
23,58
20,60
19,58
21,64
22,62
22,63
22,66
20,65
22,67
24,66
17,65
24,72
22,72
18,67
24,69
25,66
24,69
23,72
22,70
24,68
27,69
29,70
31,71
33,73
36,79
35,78
58,83
68,99
89,112
119,112
142,126
177,159
193,160
224,160
252,177
287,200
316,188
345,239
359,239
380,280
385,258
392,263
386,293
384,308
379,309
364,298
351,291
336,290
310,290
304,305
281,297
272,308
254,309
241,313
226,325
218,330
199,329
177,327
162,332
142,327
145,337
132,338
124,331
112,316
99,318
94,308
91,298
89,284
84,281
80,266
73,263
75,249
72,237
69,224
64,205
64,200
61,189
58,179
55,164
56,150
56,143
53,129
53,129
52,123
51,115
46,106
48,97
44,92
46,84
48,80
49,80
42,71
44,74
42,70
42,70
40,72
38,72
36,65
35,68
35,72
33,82
29,78
35,80
34,75
32,76
31,76
30,73
31,73
32,68
30,72
22,64
29,74
28,74
29,71
29,72
28,73
27,75
27,81
28,77
22,68
28,76
23,70
29,74
31,79
24,68
29,73
23,73
21,73
26,74
29,68
28,73
25,71
26,77
26,72
28,70
26,67
31,75
30,75
26,68
29,71
28,71
23,71
31,77
32,75
31,70
30,76
29,76
25,74
27,73
23,63
24,66
26,59
28,66
28,69
28,67
21,74
22,68
28,71
26,68
29,70
27,69
23,69
23,74
28,72
25,69
23,74
28,80
25,73
28,74
26,68
23,67
22,71
22,71
29,74
20,67
28,74
25,74
27,73
21,67
29,66
27,71
27,72
26,73
25,68
27,70
28,75
19,67
26,72
19,67
26,70
25,69
27,75
25,71
27,73
21,70
26,76
28,69
20,67
25,69
27,63
27,65
27,65
19,60
25,64
25,66
19,65
25,70
25,63
29,65
29,70
28,64
23,74
26,71
27,68
28,72
26,72
26,72
25,69
28,77
19,73
26,77
23,79
25,79
23,79
19,74
25,82
24,83
26,89
22,84
25,86
27,89
24,92
25,95
26,94
26,92
25,97
20,99
24,100
25,97
26,99
20,97
26,104
25,99
22,96
28,105
23,102
23,102
27,111
28,113
28,109
26,112
23,108
21,100
20,107
27,109
25,106
24,100
27,102
20,95
27,100
21,94
25,94
25,87
